original	corrected	count
iştahimizi	iştahımızı	1
yariyordu	yarıyordu	1
yolculuklarindan	yolculuklarından	1
ilicaya	ılıcaya	1
tabiatin	tabiatın	1
oturduklari	oturdukları	1
çamaşırlarini	çamaşırlarını	1
Ilium’dan	İlium’dan	1
batip	batıp	1
Phaeacia’da	Phaeacıa’da	1
Nausicaaa’nin	Nausicaaa’nın	1
yıkamasini	yıkamasını	1
andirirdi	andırırdı	1
bayılirlar	bayılırlar	1
şiğini	sığını	1
ustadirlar	ustadırlar	1
fistanlari	fistanları	1
mintanlari	mintanları	1
Çamaşırlarini	Çamaşırlarını	1
yikarlarken	yıkarlarken	1
çamaşırcilar	çamaşırcılar	1
Avarlarin	Avarların	1
saldirmasi	saldırması	1
yaadiklari	yaadıkları	1
kalmiti	kalmıtı	1
tonlari	tonları	1
başbuğlari	başbuğları	1
yankilarini	yankılarını	1
kirlardan	kırlardan	1
yikayan	yıkayan	1
Sirplarin	Sırpların	1
hatirlatiyordu	hatırlatıyordu	1
Sirpli	Sırplı	1
sivanmiş	sıvanmış	1
boyunlarindan	boyunlarından	1
Samadh’lari	Samadh’ları	1
takima	takımı	1
lirasina	lirasına	1
kapilmiş	kapılmış	1
çikarini	çıkarını	1
yarşlar	yanlar	1
alşverite	alsverite	1
aldattiğim	aldattığım	1
alişverişinde	alışverişinde	1
saticinin	satıcının	1
ilicadan	ılıcadan	1
çikmazdi	çıkmazdı	1
Aramizda	Aramızda	1
ortaliği	ortalığı	1
atiyorlardi	atıyorlardı	1
kuvvetime	kuvvetine	1
müşahidin	musahıdın	1
münakaşalardi	münakaşalardı	1
kiliçlarini	kılıçlarını	1
saflarindaki	saflarındaki	1
boğazlayacaklardi	boğazlayacaklardı	1
Ismail’i	İsmail’i	1
akibete	akıbete	1
anlaildi	anlaıldı	1
Blas’in	Blas’ın	1
Fransizcasini	Fransızcasını	1
merakinda	merakında	1
Durun	Durum	1
kaldirimi	kaldırımı	1
kaldirimina	kaldırımına	1
atmayin!	atmayın!	1
anlamadilar	anlamadılar	1
atmamiza	atmamıza	1
yumruklarimizdan	yumruklarımızdan	1
tanimakta	tanımakta	1
saldiranlarin	saldıranların	1
tasarladiğim	tasarladığım	1
sarilarak	sarılarak	1
arkadaşlikta	arkadaşlıkta	1
tafsilatini	tafsilatını	1
ocağin	ocağın	1
yatağina	yatağına	1
binbaşinin	binbaşının	1
birakmiştik	bırakmıştık	1
çıktiğıni	çıktığını	1
Vakanin	Vakanın	1
çaliştık	çalıştık	1
sataşmi	sataşmı	1
haykiriyordu	haykırıyordu	1
Binbaşınin	Binbaşının	1
atildiğim	atıldığım	1
bryiklarini	bryiklarını	1
yuvarlandik	yuvarlandık	1
sarilmiştik	sarılmıştık	1
iltihabina	iltihabına	1
subayini	subayını	1
tanidım	tanıdım	1
Sirpliyi	Sırplıyı	1
orantiliydi	orantılıydı	1
şaşirtan	şaşırtan	1
selamladi	selamladı	1
yaklaşirken	yaklaşırken	1
komutana	komutanı	1
açmişlardi	açmışlardı	1
yaralanmaksizin	yaralanmaksızın	1
atlinin	atlının	1
Sirplıyi	Sırplıyı	1
sikmadan	sıkmadan	1
alkişlari'içinde	alkışları'ıçınde	1
kahramanliği	kahramanlığı	1
subayinda	subayında	1
rastlamadiğini	rastlamadığını	1
yilmda	yılında	1
subayinın	subayının	1
hayatiyle	hayatıyle	1
kitapçilarda	kitapçılarda	1
yanilmiştir	yanılmıştır	1
alayima	alayına	1
Tchernaieff’in	Tchernaıeff’in	1
savaşmasaydi	savaşmasaydı	1
kirilacaği	kırılacağı	1
kitalarindan	kıtalarından	1
alayımdan	alayından	1
Kir	Kır	1
atimin	atının	1
nali	mali	1
Hayvani	Hayvanı	1
nallari	malları	1
tabanini	tabanını	1
iimi	un	1
ağaçlarinin	ağaçlarının	1
yapmayacağini	yapmayacağını	1
asıldim	asıldım	1
nallandiktan	nallandıktan	1
topalladiğini	topalladığını	1
katildiğindan	katıldığından	1
yilbaşini	yılbaşını	1
hülyalari	hülyaları	1
kizarmış	kızarmış	1
alayimin	alayının	1
gitmemin	gitmenin	1
olacağinı	olacağını	1
ngiltere’deki	İngiltere’deki	1
çıkmıti	çıkmıtı	1
baçlayinca	baclayınca	1
tavanarasi	tavanarası	1
talari	taları	1
koçanlari	koçanları	1
arzuladiklari	arzuladıkları	1
kalinmışti	kalınmıştı	1
kalnca	kalınca	1
ilaçlarim	ilaçlarım	1
komutanindan	komutanından	1
Hayatimdaki	Hayatındaki	1
hayvanim	hayvanın	1
donup	dönüp	1
kalacağimi	kalacağını	1
firtinasina	fırtınasına	1
alamiyordum	alamıyordum	1
ayrilirsam	ayrılırsam	1
atimdan	atından	1
ölmü	onu	1
Buzun	Bizim	1
buzun	bizim	1
yatağinin	yatağının	1
Atim	Atım	1
dizlerime	dizlerine	1
meşine	mesine	1
Kirda	Kırda	1
kirilacağindan	kırılacağından	1
açmakti	açmaktı	1
çıkardim	çıkardım	1
esvaplarim	esvaplarım	1
yapişmiş	yapışmış	1
faaliyetim	faaliyetin	1
kurtulmamiş	kurtulmamış	1
alayımizin	alayımızın	1
çikacağimiz	çıkacağımız	1
uğradiğim	uğradığım	1
eczacinin	eczacının	1
çarabi	çarabı	1
yuvarlaninca	yuvarlanınca	1
n1URA	Nuri	1
Zara	Zira	1
Kalafatlilar	Kalafatlılar	1
erzaki	erzakı	1
hatirlanmak	hatırlanmak	1
yapiyorduk	yapıyorduk	1
çanlarm!n	canlarını	1
siğınacak	sığınacak	1
yataklarimizi	yataklarımızı	1
kalpäilikle	kalpaılıkle	1
uykularim	uykularım	1
rüyalarim	rüyalarım	1
toplarinın	toplarının	1
Imparatorluğunun	İmparatorluğunun	1
mparatorluk	imparatorluk	1
toprağinin	toprağının	1
sarraflarin	sarrafların	1
müdafaasıni	müdafaasını	1
mazgalli	mazgallı	1
kaldirilirdi	kaldırılırdı	1
buğdayi	buğdayı	1
dşinda	dşında	1
varoşlarin	varoşların	1
bataklikti	bataklıktı	1
kurtulamiyorduk	kurtulamıyorduk	1
sitmalilarin	sıtmalıların	1
Kasabanin	Kasabanın	1
havyardir	havyardır	1
yumurtasindan	yumurtasından	1
altli	altlı	1
fiçılar	fıçılar	1
baliğinin	balığının	1
sürüklüyorlardi	sürüklüyorlardı	1
alayimiz	alayımız	1
çubatinda	cübatında	1
uzağinda	uzağında	1
komutanli	komutanlı	1
kazanmı	kazanın	1
tebriklerin	tebriklerini	1
Sırplari	Sırpları	1
naminin	namının	1
dolaşmasi	dolaşması	1
yağmasi	yağması	1
kahramanliğina	kahramanlığına	1
hayranliklarini	hayranlıklarını	1
parmaklarimla	parmaklarımla	1
Kalafat’i	Kalafat’ı	1
Hatrlardadir	Hatrlardadır	1
anliyordu	anlıyordu	1
kasırganin	kasırganın	1
hakkimda	hakkında	1
Ingilizlik	İngilizlik	1
Ingilizliğe	İngilizliğe	1
utandirdiğindan	utandırdığından	1
bikmiştim	bıkmıştım	1
Black’in	Black’ın	1
çaltirmak	çaltırmak	1
tartimada	tartımada	1
Sirtina	Sırtına	1
yikmiş	yıkmış	1
şanslarıni	şanslarını	1
durmadiği	durmadığı	1
yikilarak	yıkılarak	1
kunduracinin	kunduracının	1
dükkânina	dükkânına	1
haykirdiğini	haykırdığını	1
kunduraci	kunduracı	1
yumuşatincaya	yumuşatıncaya	1
kalamiyordu	kalamıyordu	1
kibari	kibarı	1
çağrtti	çağrttı	1
yatirilmasini	yatırılmasını	1
akibetine	akıbetine	1
açılip	açılıp	1
tabancasini	tabancasını	1
sarilacağini	sarılacağını	1
haykirmiş	haykırmış	1
ciyaklayip	ciyaklayıp	1
rastladiğini	rastladığını	1
saplandiği	saplandığı	1
Yattiği	Yattığı	1
kararlaştirdi	kararlaştırdı	1
çağırtti	çağırttı	1
tercümanlik	tercümanlık	1
baıni	baini	1
sarkti	sarktı	1
birakinca	bırakınca	1
milletdaşima	milletdaşıma	1
âlicenabane	alicenabane	1
toprağindan	toprağından	1
anlayitan	anlayıtan	1
ayırdilar	ayırdılar	1
balica	balıca	1
vapurlarina	vapurlarına	1
Fransiz’a	Fransız’a	1
rasladim	rasladım	1
şebrinin	sebrinin	1
firtinanin	fırtınanın	1
yaklatiğini	yaklatığını	1
martilar	martılar	1
rastlamişti	rastlamıştı	1
Hidivinin	Hıdivinin	1
uyandırdi	uyandırdı	1
Misirlilar	Mısırlılar	1
Subaylarinin	Subaylarının	1
yaptıklari	yaptıkları	1
savaşçilik	savaşçılık	1
borularini	borularını	1
lisanlarindan	lisanlarından	1
malumatli	malumatlı	1
barkli	barklı	1
düşmanliğin	düşmanlığın	1
telaşlandi	telaşlandı	1
binbaşidan	binbaşıdan	1
olunmayacaği	olunmayacağı	1
ortaliğa	ortalığa	1
sizmış	sızmış	1
kurulacaği	kurulacağı	1
fisildanmakta	fısıldanmakta	1
açmiyor	açmıyor	1
şarkli	şarklı	1
hatirayi	hatırayı	1
inaniyordu	inanıyordu	1
üniformasiyla	üniformasıyla	1
seyrediyorlardi	seyrediyorlardı	1
alişıktir	alışıktır	1
albayina	albayına	1
irkça	ırkçı	1
rastladiklarim	rastladıklarım	1
irklarina	ırklarına	1
bakışli	bakışlı	1
birleşiyorlardi	birleşiyorlardı	1
tiraf	tıraf	1
Ingilizin	İngilizin	1
başlayacağini	başlayacağını	1
şiklari	şıkları	1
kalacaklardi!	kalacaklardı!	1
Brunwick’in	Brünwick’in	1
serdari	serdarı	1
usulümü	usulünü	1
yaşınin	yaşının	1
kadardik	kadardık	1
ayıriyordum	ayırıyordum	1
arkadaşimi	arkadaşını	1
saksi	saksı	1
çadirdaki	çadırdaki	1
mantarlari	mantarları	1
kurçunlari	kurçunları	1
yapmiti	yapmıtı	1
Cotillon*	Cotıllon*	1
konuştuklarindan	konuştuklarından	1
kâğidinın	kağıdının	1
mektuplarinin	mektuplarının	1
koyduklarina	koyduklarına	1
büyükbabalarinin	büyükbabalarının	1
torunlarini	torunlarını	1
vuracağina	vuracağına	1
yaziyorlardi	yazıyorlardı	1
yilmiyor	yılmıyor	1
danstir	danstır	1
arkadaşlarimın	arkadaşlarımın	1
siviştim	sıvıştım	1
çilginliklarinda	çılgınlıklarında	1
batiran	batıran	1
ayriliklarla	ayrılıklarla	1
tabiatina	tabiatına	1
azgin	azgın	1
kitalarinin	kıtalarının	1
inandik	inandık	1
erzakini	erzakını	1
alayimla	alayımla	1
çıngirak	çıngırak	1
hastalarima	hastaların	1
Çadirimizin	Çadırımızın	1
kazdirdim	kazdırdım	1
batakliğa	bataklığa	1
kazdiğimiz	kazdığımız	1
altidan	altıdan	1
rahatsizliklarin	rahatsızlıkların	1
uzatiyordum	uzatıyordum	1
ordugâhimiz	ordugahımız	1
müstesnalari	müstesnaları	1
bulunuyorlardi!	bulunuyorlardı!	1
ayağimi	ayağımı	1
asildim	asıldım	1
mantarin	mantarın	1
ağzindaki	ağzındaki	1
zamanimi	zamanını	1
patlamasindan	patlamasından	1
kaçınmiyorlardi	kaçınmıyorlardı	1
dudaklarinda	dudaklarında	1
ordugâhinda	ordugahında	1
ağizlarinda	ağızlarında	1
mizraklari	mızrakları	1
toplaniyorlardi	toplanıyorlardı	1
protestanliği	protestanlığı	1
Iskoçyalilari	İskoçyalıları	1
saflarin	saflarını	1
ustalikla	ustalıkla	1
nidayi	nidayı	1
tekrarliyor	tekrarlıyor	1
iitilmeye	ııtılmeye	1
ralarin	raların	1
uzaklaşiyor	uzaklaşıyor	1
dindarlik	dindarlık	1
başhiyorlar	bashiyorlar	1
daliyorlardi	dalıyorlardı	1
pehlivanlarin	pehlivanların	1
anlaşılmiş	anlaşılmış	1
kasabasindan	kasabasından	1
Arkadaşlarimdan	Arkadaşlarımdan	1
almadikça	almadıkça	1
sikilmıştim	sıkılmıştım	1
bulunmadiğim	bulunmadığım	1
olmalydim	olmalydım	1
Sandalcilari	Sandalcıları	1
rastlamanin	rastlamanın	1
adasindan	adasından	1
birakiliverince	bırakılıverince	1
karşılatiğim	karşılatığım	1
yüzbaşınin	yüzbaşının	1
ikametgâhina	ikametgahına	1
Kalafat’in	Kalafat’ın	1
dolatik	dolatık	1
Paşayi	Paşayı	1
vicdanim	vicdanım	1
nizamina	nizamına	1
duyacaği	duyacağı	1
rahatsizliklari	rahatsızlıkları	1
havalari	havaları	1
Pominery	Pomınery	1
dolduruyorlardi	dolduruyorlardı	1
mihmandarlarimin	mihmandarlarımın	1
sorduklari	sordukları	1
çoğaldikça	çoğaldıkça	1
çoğaliyordu	çoğalıyordu	1
miktarina	miktarına	1
delikanfisi	delikanfısı	1
topladiklari	topladıkları	1
şaşmişlarsa	şaşmışlarsa	1
şaştim!	şaştım!	1
hatirlanmamiş	hatırlanmamış	1
açilirken	açılırken	1
sandalcilarim	sandalcılarım	1
alakasi	alakası	1
şahislara	şahıslara	1
Lalor’in	Lalor’ın	1
Irlandalinin	İrlandalının	1
vasiflaridir	vasıflarıdır	1
meşrebi	mesrebi	1
gruplarini	gruplarını	1
kirlari	kırları	1
Telegrapb’in	Telegrapb’ın	1
liklar	lıklar	1
susamiş	susamış	1
uğraşıldiği	uğraşıldığı	1
detaylarini	detaylarını	1
tarzlarini	tarzlarını	1
mizraklariyla	mızraklarıyla	1
İspanya’nin	İspanya’nın	1
Bourbak’nin	Bourbak’nın	1
Carlist	Carlıst	1
Carlistlerin	Carlıstlerin	1
açtiklart	açtıklart	1
rastlayişıni	rastlayışını	1
istihkâmin	istihkâmın	1
mandani	mandanı	1
yaklaştiğini	yaklaştığını	1
yabancinın	yabancının	1
kilikh	kılıkh	1
aldirmadiğindan	aldırmadığından	1
kaldiriyordu	kaldırıyordu	1
ulan	ilan	1
Ulan	İlan	1
açmazsaniz	açmazsanız	1
çağirdilar	çağırdılar	1
dolaşmalarindan	dolaşmalarından	1
boğazindaki	boğazındaki	1
çarpişmaya	çarpışmaya	1
Yaralilarin	Yaralıların	1
talani	talimi	1
alarmlar	alanlar	1
altinda!	altında!	1
bunaliyor	bunalıyor	1
Çaliliklarda	Çalılıklarda	1
siftahi	siftahı	1
konuşuyorlardi	konuşuyorlardı	1
Nisanin	Nişanın	1
çavuşlari	çavuşları	1
dağilmakta	dağılmakta	1
meydanina	meydanına	1
hazirlamakta	hazırlamakta	1
Başkanimız	Başkanımız	1
istihkâmlari	istihkamları	1
atilmaksizin	atılmaksızın	1
atilişini	atılışını	1
odayi	odayı	1
anlamamiza	anlamamıza	1
tuğlalari	tuğlaları	1
sivalari	sıvaları	1
tabyalari'en	tabyaları'en	1
başlamişti!	başlamıştı!	1
çakmakli	çakmaklı	1
ramiş	ramış	1
kapandiğindan	kapandığından	1
korkmuşlardi	korkmuşlardı	1
koşuşuyorlardi	koşuşuyorlardı	1
attiklari	attıkları	1
ekmekçiler	Ekmekciler	1
davrandiklarini	davrandıklarını	1
hasirdan	hasırdan	1
siğinmişlardi	sığınmışlardı	1
kalmamizdi	kalmamızdı	1
siğinaklarina	sığınaklarına	1
dönüyorlardi	dönüyorlardı	1
camlari	camları	1
karşimizdaki	karşımızdaki	1
karşıliğa	karşılığı	1
berzahindan	berzahından	1
kiyısindan	kıyısından	1
bacasindan	bacasından	1
kivilcimlar	kıvılcımlar	1
kaçağin	kaçağın	1
karanliğina	karanlığına	1
kivilcimlarin	kıvılcımların	1
yarda	yardı	1
dumanin	dininin	1
yaralanmişti	yaralanmıştı	1
açilmışti	açılmıştı	1
Yarallarin	Yaralların	1
kalçasinin	kalçasının	1
sayikliyordu	sayıklıyordu	1
antlaşmasi	antlaşması	1
koparildiysa	koparıldıysa	1
kalamazdi	kalamazdı	1
Bombardiman	Bombardıman	1
zavalliyi	zavallıyı	1
yurtlari	yurtları	1
ruhlarina	ruhlarına	1
iştihasini	iştihasını	1
yağmaciliklarinin	yağmacılıklarının	1
sirtla	sırtla	1
olabiliyorlardi	olabiliyorlardı	1
parlaklikla	parlaklıkla	1
tabyalarin	tabyaların	1
aydinlatirken	aydınlatırken	1
kenarindan	kenarından	1
kayiklara	kayıklara	1
simitleri	ümitleri	1
fiçisi	fıçısı	1
tulumlari	tulumları	1
ustalikli	ustalıklı	1
aşmişlardi	aşmışlardı	1
saldirdilar	saldırdılar	1
topçulari	topçuları	1
tabyalarini	tabyaların	1
atladilar	atladılar	1
rastladiklari	rastladıkları	1
çalinacak	çalınacak	1
katmiş	katmış	1
adamlardir	adamlardır	1
burunlarinin	burunlarının	1
akinından	akınından	1
hayvanlik	hayvanlık	1
akintisi	akıntısı	1
ustaliğa	ustalığa	1
kâridir	karidir	1
yalilarinda	yalılarında	1
çıkmişlar	çıkmışlar	1
hayvanlardir	hayvanlardır	1
ayrilanlari	ayrılanları	1
kırbaçlariyla	kırbaçlarıyla	1
sandallarinin	sandallarının	1
akintisina	akıntısına	1
birakmılardi	bırakmılardı	1
bombardimani	bombardımanı	1
Iiklarla	Iıklarla	1
kurduklarini	kurduklarını	1
aralikli	aralıklı	1
istihkâmlarinin	istihkamlarının	1
terasinda	terasında	1
altiyi	altıyı	1
aşağisinda	aşağısında	1
sofralarinda	sofralarında	1
yapamadilar	yapamadılar	1
çüphesiz	cuphesiz	1
tabyalarimizdan	tabyalarımızdan	1
ustaliğindan	ustalığından	1
hoşlandi	hoşlandı	1
topçularini	topçuların	1
ağirliğinda	ağırlığında	1
patirtisina	patırtısına	1
alişiyordu	alışıyordu	1
sarkitarak	sarkıtarak	1
hulâsa	hülasa	1
karşıkliğa	karşıklığa	1
Kazaklari	Kazakları	1
firsatlarini	fırsatlarını	1
onlarinkinden	onlarınkinden	1
unutmamiştir	unutmamıştır	1
zaptindan	zaptından	1
yakişmaz	yakışmaz	1
yapmamıştir!	yapmamıştır!	1
başkomutani	başkomutanı	1
Müşir’in	Mısır’ın	1
Paanin	Panin	1
toplanmi	topların	1
savunulmasi	savunulması	1
müdafaasi	müdafaası	1
planindan	planından	1
buluşacakti	buluşacaktı	1
Tirnova’ya	Tırnova’ya	1
alikonuldu	alıkonuldu	1
taşit	taşıt	1
komutanlik	komutanlık	1
teşkilatindan	teşkilatından	1
iktidarsizliği	iktidarsızlığı	1
atima	Atina	1
arkadaım	arkadan	1
birakilacak	bırakılacak	1
ayrilmitim	ayrılmıtım	1
ayrilmamiz	ayrılmamız	1
anladiğimiz	anladığımız	1
adlarinda	adlarında	1
Iunuyordu	Umuyordu	1
aliyorduk	alıyorduk	1
katari	katarı	1
teşkilatimiz	teşkilatımız	1
Karnimizi	Karnımızı	1
bulmadiğimiz	bulmadığımız	1
imdadimiza	imdadımıza	1
baladiğimiz	baladığımız	1
kenarini	kenarını	1
kiyisindan	kıyısından	1
almışlardi	almışlardı	1
yakinında	yakınında	1
çikmamizi	çıkmamızı	1
saptik	saptık	1
konakladi	konakladı	1
kirilmak	kırılmak	1
yumuşatilmak	yumuşatılmak	1
bağladik	başladık	1
sikişik	sıkışık	1
dallarina	dallarına	1
karargâhimizin	karargahımızın	1
konaklamişti	konaklamıştı	1
fisildayan	fısıldayan	1
rüzgârinin	rüzgarının	1
kulaklarimiza	kulaklarımıza	1
sarildilar	sarıldılar	1
isitacaktık	ısıtacaktık	1
zorlamişlar	zorlamışlar	1
yularlarini	yularlarını	1
haykirmasi	haykırması	1
uyuyanlarin	uyuyanların	1
karişıkliğin	karışıklığın	1
uzandik	uzandık	1
alacaklarina	alacaklarını	1
arabalarimizin	arabalarımızın	1
rastladik	rastladık	1
sarpliği	sarplığı	1
çikariliyor	çıkarılıyor	1
yapişıp	yapışıp	1
çikariyorlardi	çıkarıyorlardı	1
dakikanin	dakikanın	1
dağilim	dağılım	1
yarila	yanlı	1
Tuna’yi	Tuna’yı	1
aşmiş	aşmış	1
perişanliğa	perişanlığa	1
tabyalarnın	tabyaların	1
yakmiş	yakmış	1
Izlaç’taki	Izlaç’takı	1
istihkamatina	istihkamatına	1
inatli	inatlı	1
Romanyaliların	Romanyalıların	1
aidiklari	aidıkları	1
yiğinlari	yığınları	1
uyandi	uyandı	1
suladiği	suladığı	1
Bizanslilarin	Bizanslıların	1
yiğintilarinin	yığıntılarının	1
sarilmadan	sarılmadan	1
konağinda‘araştirma	konağında‘araştırma	1
kitadan	kıtadan	1
kazmali	kazmalı	1
kazdilar	kazdılar	1
bakalarina	bakalarına	1
hanina	hanım	1
hanin	hanım	1
olduklarıni	olduklarını	1
Durumumu	Durumunu	1
sicaği	sıcağı	1
hazirlık	hazırlık	1
firkamizin	fırkamızın	1
alayimda	alayımda	1
anlatilabilir	anlatılabilir	1
ardini	ardını	1
Yanimizda	Yanımızda	1
çükür	çukur	1
bağladiğim	başladığım	1
Komutanimiz	Komutanımız	1
Geceyarisindan	Geceyarısından	1
varlandi	varlandı	1
atlarimizla	atlarımızla	1
kirilmadan	kırılmadan	1
çikabildikse	çıkabildikse	1
parçalanmışti	parçalanmıştı	1
çıkti!	çıktı!	1
imkânt	imkant	1
çebri	cebri	1
vani	vanı	1
otlarin	otların	1
otlamasi	otlaması	1
Durumum	Durumun	1
Kazaklarinin	Kazaklarının	1
dolaştiklarini	dolaştıklarını	1
aygiri	aygırı	1
kitalarimizi	kıtalarımızı	1
yapamiyordum	yapamıyordum	1
birçoklarinın	birçoklarının	1
kundurali	kunduralı	1
dayaniyorlardi	dayanıyorlardı	1
kalmiştik!	kalmıştık!	1
toplanmişti	toplanmıştı	1
arabalarimiz	arabalarımız	1
çıktiğimizdan	çıktığımızdan	1
kopardiğımiz	kopardığımız	1
kazlarin	kızların	1
kazlari	kızları	1
Bulgarcayi	Bulgarcayı	1
tabancasinin	tabancasının	1
Kilicim	Kılıcım	1
kizarttik	kızarttık	1
itahli	itahlı	1
çıkişimizin	çıkışımızın	1
başaridir	başarıdır	1
teçhizatlariyla	teçhizatlarıyla	1
Atuf	Atıf	1
yazilmiştır	yazılmıştır	1
RINCI	RİNCİ	1
MUHAREBESI	MUHAREBESİ	1
Âza	Azı	1
Bayıri	Bayırı	1
çağrilişi	çağrılışı	1
kiyısinda	kıyısında	1
açinin	acının	1
savunmaktadir	savunmaktadır	1
Zola’nin	Zola’nın	1
kayin	kayın	1
bayırlardaki	bayırlardakı	1
irtibatlari	irtibatları	1
kurmasini	kurmasını	1
fundaliklarla	fundalıklarla	1
çalilar	çalılar	1
dışaridaki	dışarıdaki	1
topraklarinı	topraklarını	1
yazilır	yazılır	1
şariltili	sarıltılı	1
kasabalilarin	kasabalıların	1
parçalanmıştir	parçalanmıştır	1
kirmizilaşmiş	kırmızılaşmış	1
akmaktadir	akmaktadır	1
sayfasina	sayfasına	1
adin	adım	1
tanindiği	tanındığı	1
kutsandiği	kutsandığı	1
çirpindiriyor	çırpındırıyor	1
kaftanli	kaftanlı	1
şalvarlarinin	şalvarlarının	1
paçalari	paçaları	1
kunduralari	kunduraları	1
giyiniyorlardi	giyiniyorlardı	1
çarşısini	çarşısını	1
bakşlarindan	bakşlarından	1
yikadiklarini	yıkadıklarını	1
ovuşturuyorlardi	ovuşturuyorlardı	1
biyikli	bıyıklı	1
feryatlari	feryatları	1
rastlamadiğim	rastlamadığım	1
balikçıl	balıkçıl	1
alştirilmiş	alstırılmış	1
bahçivanliği	bahçıvanlığı	1
Yanima	Yanıma	1
sabanin	sabanın	1
çıkardik	çıkardık	1
davranmiti	davranmıtı	1
aşçıydi	aşçıydı	1
iştahlarimizi	iştahlarımızı	1
tamamdi	tanındı	1
suratla	süratli	1
boşalttik	boşalttık	1
uğuldatti	uğuldattı	1
sarsiliyordu	sarsılıyordu	1
rüyasiz	rüyasız	1
daldiğim	daldığım	1
bozamadilar	bozamadılar	1
konaklamiş	konaklamış	1
kitama	kıtama	1
aşçılik	aşçılık	1
kismiyla	kısmıyla	1
geliini	geliını	1
çatişmayi	çatışmayı	1
bataryalarimiz	bataryalarımız	1
başımizin	başımızın	1
Atimi	Atımı	1
Bayirin	Bayırın	1
iiltilari	ııltıları	1
kurmuşlardi	kurmuşlardı	1
komutasindaki	komutasındaki	1
bataryalarinın	bataryalarının	1
yamacini	yamacını	1
Hattin	Hattın	1
atışi	atışı	1
ağaçlikliydi	ağaçlıklıydı	1
şiklarindan	şıklarından	1
iitiliyordu	ııtılıyordu	1
kazilmiş	kazılmış	1
birakilmişlardi	bırakılmışlardı	1
koyulmuşlardi	koyulmuşlardı	1
altimizdaki	altımızdaki	1
vurduklari	vurdukları	1
patliyorlar	patlıyorlar	1
yükseltiyorlardi	yükseltiyorlardı	1
vizildadiklarini	vızıldadıklarını	1
hattimizın	hattımızın	1
rastlamışti	rastlamıştı	1
mataramdaki	mataramdakı	1
açılmiş	açılmış	1
yatmiştim	yatmıştım	1
Bataryanin	Bataryanın	1
atişlarini	atışlarını	1
ormanciğindan	ormancığından	1
bataryamizin	bataryamızın	1
nişanliyor	nişanlıyor	1
irtifai	irtifaı	1
arpaciği	arpacığı	1
ağizlarindan	ağızlarından	1
damarlarindan	damarlarından	1
çarpilarak	çarpılarak	1
manzaralarin	manzaraların	1
tekrari	tekrarı	1
Başsiz	Başsız	1
zayiatinin	zayiatının	1
saymişlardi	saymışlardı	1
salçali	salçalı	1
baliğini	balığını	1
tahlarinin	tahlarının	1
açilacaği	açılacağı	1
savaşanlari	savaşanları	1
hazirlandiklarini	hazırlandıklarını	1
yapilacağr	yapılacağr	1
pandiras	pandıras	1
uyanincaya	uyanıncaya	1
kizişmişti	kızışmıştı	1
lunuyorlardi	lunuyorlardı	1
uğramanin	uğramanın	1
dağilmalarina	dağılmalarına	1
bulunacaklarina	bulunacaklarına	1
açmasiyla	açmasıyla	1
bağrişmalarina	bağrışmalarına	1
nidalari	nidaları	1
başaridan	başarıdan	1
kaçırtildi	kaçırtıldı	1
yaraliların	yaralıların	1
burasinın	burasının	1
salonlarin	salonların	1
tavanlari	tavanları	1
taşiniyordu	taşınıyordu	1
yaysiz	yaysız	1
kaldirimlanmı	kaldırımlanmı	1
sallanip	sallanıp	1
sarsildikça	sarsıldıkça	1
sarilmaksizin	sarılmaksızın	1
azaplari	azapları	1
sarsilmasıyla	sarsılmasıyla	1
alşmamış	almamış	1
aciya	acıya	1
Arabalarin	Arabaların	1
kaldirilip	kaldırılıp	1
alamiyorlardi	alamıyorlardı	1
yiğilmışlar	yığılmışlar	1
pihtilaşip	pıhtılaşıp	1
yapımişlardi!	yapımışlardı!	1
yikayıp	yıkayıp	1
yıkadim	yıkadım	1
yaşadiktan	yaşadıktan	1
lazimdir	lazımdır	1
yarafarinin	yarafarının	1
gösteriyorlardi	gösteriyorlardı	1
olunduklarini	olunduklarını	1
yaralilarimizdan	yaralılarımızdan	1
yildirici	yıldırıcı	1
hattindaki	hattındaki	1
acilara	acılara	1
çalişacaği	çalışacağı	1
materyaldiler	materyaldıler	1
bozulmamiş	bozulmamış	1
kandırabilseydim	kandırabılseydim	1
azalarinin	azalarının	1
canlarindan	canlarından	1
kısminin	kısmının	1
uğultularina	uğultularına	1
çatirtilari	çatırtıları	1
atişinin	atışının	1
kizitiğini	kızıtığını	1
kolaylaştiriyorlardi	kolaylaştırıyorlardı	1
Erin	Emin	1
kismnda	kısmında	1
kisimlarini	kısımlarını	1
yakııkli	yakııklı	1
noktasinin	noktasının	1
sağindan	sağından	1
kafatasini	kafatasını	1
şıringa	şırınga	1
yatirlarak	yatırlarak	1
çıkarilmiş	çıkarılmış	1
kaldiğından	kaldığından	1
leşinceye	lesinceye	1
birakmadik	bırakmadık	1
kismıni	kısmını	1
birakmışti	bırakmıştı	1
Yarali	Yaralı	1
patlatmişti	patlatmıştı	1
patlayişta	patlayışta	1
alinmı	alnını	1
timarcilarimiz	tımarcılarımız	1
lerimi	lerini	1
takimlarimi	takımlarımı	1
sargilari	sargıları	1
hekimbaşi!	hekimbaşı!	1
iitmekte	ııtmekte	1
yaralilarda	yaralılarda	1
