original	corrected	count
Saygun	Uygun	1
Akun	Akın	1
Yalgin	Yalçın	1
Salci	Salcı	1
adlardir	adlardır	1
kazandirdiklari	kazandırdıkları	1
cizgileri	çizgileri	1
toplanmadiği	toplanmadığı	1
arivlenerek	arıvlenerek	1
tutanaklarinda	tutanaklarında	1
Halkbilimsel	Halkbılımsel	1
atlaslari'nin	atlasları'nın	1
hazirlanmasiyla	hazırlanmasıyla	1
yayımlanmamıtir	yayımlanmamıtır	1
yardimlamadan	yardımlamadan	1
yaklaımin	yaklaımın	1
kavrayip	kavrayıp	1
vardiran	vardıran	1
yayimladiğimiz	yayımladığımız	1
çalimitik	çalımıtık	1
aratiracak	aratıracak	1
yattiğı	yattığı	1
okullariyla	okullarıyla	1
subayilikin	subayılıkın	1
dümeleri	dumeleri	1
anlamazlikları	anlamazlıkları	1
daniman	dininin	1
olanlarini	olanlarını	1
organlariyla	organlarıyla	1
Bakanliklariyla	Bakanlıklarıyla	1
baariyla	baarıyla	1
hazirlayarak	hazırlayarak	1
yardimcilariyla	yardımcılarıyla	1
yayinlariyla	yayınlarıyla	1
atanabileceği	atanabıleceği	1
atamalarini	atamalarını	1
koullarini	koullarını	1
hazirlattirarak	hazırlattırarak	1
araştirmacilarindan	araştırmacılarından	1
arivlemek	arıvlemek	1
uzmanina	uzmanına	1
Haritalari	Haritaları	1
kurumlariyla	kurumlarıyla	1
kazandirmak	kazandırmak	1
Yilda	Yılda	1
hazırliklarina	hazırlıklarına	1
kaynaklarinı	kaynaklarını	1
yayimlanacak	yayımlanacak	1
yansitacak	yansıtacak	1
sàğlamak	sağlamak	1
kolleksiyonlarin	kolleksiyonların	1
aniları	anıları	1
inanmalarini	inanmalarını	1
çikiini	çıkıını	1
yaşamasini	yaşamasını	1
uğrai	uğraı	1
ortaoyunlari	ortaoyunları	1
aktarildiğı	aktarıldığı	1
yaratilar	yaratılar	1
yakinma	yakınma	1
yumağindan	yumağından	1
ağittan	ağıttan	1
algilamaya	algılamaya	1
arivlenmekte	arıvlenmekte	1
yaşamlari	yaşamları	1
kaynaklardir	kaynaklardır	1
açıklamayi	açıklamayı	1
yapitlarda	yapıtlarda	1
bağlantilar	bağlantılar	1
yapilarina	yapılarına	1
kaliplardan	kalıplardan	1
uzantisina	uzantısına	1
olumuştur	olmuştur	1
Islâmlik	İslamlık	1
budunlari	budunları	1
Kağan'in	Kagan'ın	1
yazitlardaki	yazıtlardaki	1
Kitâbeleri	Kitabeleri	1
Yapitini	Yapıtını	1
yazilmitir	yazılmıtır	1
Karahanlilar	Karahanlılar	1
Hâcib	Hacıb	1
anilmitir	anılmıtır	1
açiklarken	açıklarken	1
budunbilgisi	budunbılgısı	1
elsanatlari	elsanatları	1
Arapca	Arapça	1
Incelemesi	İncelemesi	1
çikarmı	çıkarmı	1
CUMHURIYETI	CUMHURİYETİ	1
DIVANÜ	DİVAN	1
Divanü	Divan	1
Lugat	Lügat	1
Uluslararass	Uluslararası	1
Yil'ni	Yıl'nı	1
Divânü	Divan	1
yapitinda	yapıtında	1
basmi	basın	1
Izleri	İzleri	1
Divân'in	Divan'ın	1
çıkartmıtir	çıkartmıtır	1
çaltiklari	çaltıkları	1
Kgarli	Kgarlı	1
Divân'daki	Divan'dakı	1
Oğuzlarin	Oğuzların	1
hikâyeleşmi	hikayeleşmi	1
destanlarini	destanlarını	1
yaşadiğ	yaşadığ	1
sonlariıyla	sonlarııyla	1
yaam	yani	1
Kitabinin	Kitabının	1
Bakimindan	Bakımından	1
Akalin'In	Akalın'ın	1
bavuracaği	bavuracağı	1
Tanci	Tancı	1
lakabiyla	lakabıyla	1
dolatiği	dolatığı	1
yanlışlarin	yanlışların	1
Batuta'nin	Batuta'nın	1
Yapitta	Yapıtta	1
Yapit	Yapıt	1
basilmıtir	basilmıtır	1
Yapitlari	Yapıtları	1
Lâtinceye	Latinceye	1
Ihtiyari'il	İhtiyari'il	1
yaamlari	yanları	1
Zuhuri	Zulüm	1
Daniman	Dininin	1
yararlanmalari	yararlanmaları	1
hazirlamitir	hazırlamıtır	1
Carim	Çarın	1
Hayatindaki	Hayatındaki	1
Aka	İki	1
mektuplarindan	mektuplarından	1
anilarindan	anılarından	1
duyduklarini	duyduklarını	1
tarafsizlikla	tarafsızlıkla	1
yargilarin	yargıların	1
yaşamimiz	yaşamımız	1
Yabancilara	Yabancılara	1
konularinı	konularını	1
Akin	Akın	1
kuşaklarin	kuşakların	1
Kinalizâde	Kınalızâde	1
Ahlâki'ni	Ahlaki'ni	1
Esaslari’ni	Esasları’nı	1
yanlilarini	yanlılarını	1
olanağinin	olanağının	1
çaliilmitir	çalıılmıtır	1
oluacaktir	ölüacaktır	1
Tamamlandiğinda	Tamamlandığında	1
ağizlarindan	ağızlarından	1
yayni	yayın	1
hazirlanmasi	hazırlanması	1
kullanilmayan	kullanılmayan	1
taniğiyla	tanığıyla	1
anlamlarinı	anlamlarını	1
yaramaktadirlar	yaramaktadırlar	1
taranilan	taranılan	1
destanlarin	destanların	1
divanlarin	divanların	1
inaniın	inanıın	1
yayinları	Yayınları	1
ATÜ	ATI	1
Bican	Biçim	1
Korkmaz'in	Korkmaz'ın	1
Ağizlari	Ağızları	1
Olcay'Iin	Olcay'ıın	1
Olcay'in	Olcay'ın	1
ağızlari	ağızları	1
kitaplarindaki	kitaplarındaki	1
kaynakdirlar	kaynakdırlar	1
yatmaktadir	yatmaktadır	1
açısinin	açısının	1
siralarken	sıralarken	1
Soysalin	Soysalın	1
kitaplarindan	kitaplarından	1
yararlanilabilir	yararlanılabilir	1
yapildiğinda	yapıldığında	1
edebiyatindan	edebiyatından	1
yazarlarimiz	yazarlarımız	1
yararlandiklari	yararlandıkları	1
kazandirmi	kazandırmı	1
cizgisinde	çizgisinde	1
yaklaşimlari	yaklaşımları	1
Nabizâde	Nabizade	1
Nazim'dan	Nazım'dan	1
Kaftancioğlu'na	Kaftancıoğlu'na	1
romanci	romancı	1
yaşamimizla	yaşamımızla	1
alşlari	alsları	1
tutamiyacaklari	tutamıyacakları	1
oluşturmaktadirlar	oluşturmaktadırlar	1
edebiyatimiz	edebiyatımız	1
doğrulari	doğruları	1
oluumlari	ölüumları	1
bilimadamindan	bilimadamından	1
Gürpinar'Iin	Gürpınar'ıın	1
insaninı	insanını	1
Apaydin'In	Apaydın'ın	1
Makal'in	Makal'ın	1
Yildiz'in	Yıldız'ın	1
Akçam'in	Akçam'ın	1
Kaftancioğlu'nun	Kaftancıoğlu'nun	1
Polat'in	Polat'ın	1
yapitlarindaki	yapıtlarındaki	1
olanaklidir	olanaklıdır	1
notlarina	notlarına	1
Tanpinar'In	Tanpınar'ın	1
Balikçisi'nin	Balıkçısı'nın	1
yapitlarimizin	yapıtlarımızın	1
dayandirilarak	dayandırılarak	1
olayinın	olayının	1
yakarılari	yakarıları	1
Kisır	Kısır	1
bastiğı	bastığı	1
çatimanin	çatımanın	1
yapitimiz	yapıtımız	1
Itaat	İtaat	1
Kurunlu'nun	Kurumu'nun	1
oyunlarin	oyunların	1
Celäl'in	Celal'ın	1
Ilâmi'ni	İlamı'nı	1
Çiğ'Ini	Çiğ'ını	1
Nalinlari'ni	Nalınları'nı	1
Sayin'in	Sayın'ın	1
Kadin'Ini	Kadın'ını	1
Kurban'Iinı	Kurban'ıını	1
Atay'in	Atay'ın	1
yapiları	yapıları	1
Ebekaya'si	Ebekaya'sı	1
Pusuda'si	Pusuda'sı	1
insanini	insanını	1
kalint	kalınt	1
boşinancin	bosinancın	1
And'in	And'ın	1
ustaliği	ustalığı	1
biraktiğimiz	bıraktığımız	1
Halkbilime	Halkbılıme	1
kolleksiyonlarinda	kolleksiyonlarında	1
kolleksiyonlari	kolleksiyonları	1
tarandiğinda	tarandığında	1
şaırtici	şairtici	1
sayfalarina	sayfalarına	1
inanmanin	inanmanın	1
davraniın	davranıın	1
kavuşturmaktadir	kavuşturmaktadır	1
olanlarina	olanlarına	1
sinemasinin	sinemasının	1
yaaminin	yaamının	1
yanlarinı	yanlarını	1
âdetlerimizi	adetlerimizi	1
vapitlar	vapıtlar	1
anlatildiğı	anlatıldığı	1
baskisini	baskısını	1
Tuna'nin	Tuna'nın	1
Kizgin	Kızgın	1
Akad’in	Akad’ın	1
yargilarinin	yargılarının	1
çatimasinin	çatımasının	1
Yilmaz'Iin	Yılmaz'ıın	1
Yilmaz'in	Yılmaz'ın	1
Kuma'si	Kuma'sı	1
bağışlamazliğini	bağışlamazlığını	1
Bedrana'si	Bedrana'sı	1
Çarafli	Çaraflı	1
dalinı	dilini	1
metrajli	metrajlı	1
gerakir	gerakır	1
daniılarak	danıılarak	1
yayinlarindan	yayınlarından	1
yaaminda	yanında	1
Çağimiz	Çağımız	1
proğramlari	programları	1
sorumlulara	sorumluları	1
yaamina	yanına	1
yaratilari	yaratılan	1
ğesinin	sesinin	1
aracidir	aracıdır	1
kurumlarimizi	kurumlarımızı	1
hatirlatmasi	hatırlatması	1
proğramlarin	programların	1
hazirlatilmakta	hazırlatılmakta	1
hazirliklarinda	hazırlıklarında	1
aratirip	aratırıp	1
Alanlarinin	Alanlarının	1
başlanilmasinda	başlanılmasında	1
sanatçılarimizin	sanatçılarımızın	1
Vüzyil	Vüzyıl	1
yaamlarindan	yanlarından	1
soylularinin	soylularının	1
azimsanmayacak	azımsanmayacak	1
karıyadir	karıyadır	1
arivlenmesi	arıvlenmesi	1
sanatcilarimizin	sanatçılarımızın	1
yararlanmi	yararlanmı	1
insanimizin	insanımızın	1
sanatçilarin	sanatçıların	1
çeni	cemi	1
uslüplatirarak	üsluplatırarak	1
yaratisina	yaratısına	1
sanatçidir	sanatçıdır	1
folklorizm'in	folklorızm'ın	1
araçlariyla	araçlarıyla	1
çabasindaki	çabasındakı	1
çatimayı	çatımayı	1
dönümesi	dönmesi	1
bicimindeki	biçimindeki	1
Rakim'In	Rakım'ın	1
cizgisini	çizgisini	1
yansimi	yarısını	1
yaşaminı	yaşamını	1
Konularini	Konularını	1
yaamindan	yanından	1
punlarin	punların	1
kuşamiari	kuşamıarı	1
yapitlardir	yapıtlardır	1
canlandirmaktadir	canlandırmaktadır	1
sanatina	sanatına	1
başlariyla	başlarıyla	1
sanatçımiz	sanatçımız	1
canlandirilan	canlandırılan	1
kutlanirken	kutlanırken	1
canlandirilmaktadir	canlandırılmaktadır	1
KURUS	KURUŞ	1
özlerin	özlemini	1
kaynamalarin	kaynamaların	1
canlandirildiğı	canlandırıldığı	1
kutlandiği	kutlandığı	1
Insanimizin	İnsanımızın	1
yansimalarini	yansımalarını	1
cokularini	çökülarını	1
boşalimlarini	boşalımlarını	1
yaratilarini	yaratılarını	1
etnosantrizm	etnosantrızm	1
vurduklari	vurdukları	1
kaynaklanacaği	kaynaklanacağı	1
kutlandiklar	kutlandıklar	1
saptanip	saptanıp	1
arivine	arıvıne	1
kazandirilmasi	kazandırılması	1
siralanip	sıralanıp	1
canlandinlan	canlandınlan	1
botlamasi	botlaması	1
diırda	dıırda	1
andiğimiz	andığımız	1
Mesir	Neşir	1
isparta	Isparta	1
Ayran	Ayrım	1
Zipe	Zıpe	1
Şarkikaraağaç	Sarkıkaraağaç	1
makarnasi	makarnası	1
Pastirmayı	Pastırmayı	1
Almus	Almış	1
Mayisin	Mayısın	1
Oyunlars	Oyunları	1
Yarışmasi	Yarışması	1
Içel	İçel	1
Baraklan'nin	Baraklan'nın	1
tarakçil	tarakçıl	1
takilmaktadir	takılmaktadır	1
Şirnak	Sırnak	1
Vakfikebir	Vakfıkebir	1
yarşlari	yanları	1
yarmalari	yarmaları	1
zumaci	zumacı	1
Tumlu	Tümü	1
çalmasina	çalmasına	1
araştirmasinda	araştırmasında	1
sorukğidi	sorukğıdı	1
katilmayarak	katılmayarak	1
adlandirilanlardir	adlandırılanlardır	1
duracağiz	duracağız	1
yaamlarinda	yanlarında	1
oluumu	ölümü	1
Aratirilan	Aratırılan	1
alilarini	alilarını	1
geliimi	geliımı	1
sonlaniı	sonlanıı	1
yansizliğini	yansızlığını	1
aygitlar	aygıtlar	1
durumsa	duruma	1
sakincalari	sakıncaları	1
takinmak	takınmak	1
uğraılari	uğraıları	1
katilmaktir	katılmaktır	1
yabanciliğı	yabancılığı	1
yabanciliktan	yabancılıktan	1
tutumlari	tutumları	1
kaldiracak	kaldıracak	1
yatkinliği	yatkınlığı	1
yabanciliği	yabancılığı	1
yaşamlarina	yaşamlarına	1
olanaklarindan	olanaklarından	1
Araştiricinin	Araştırıcının	1
adamliğ	adamlığ	1
Aratirmanin	Aratırmanın	1
yakinlamasini	yakınlamasını	1
donatmasi	donatması	1
sokmasina	sokmasına	1
adamindan	adamından	1
adamliği	adamlığı	1
aratirmalarina	aratırmalarına	1
aratiricilarin	aratırıcıların	1
sağlamliğı	sağlamlığı	1
zorluklarina	zorluklarına	1
araştirmasini	araştırmasını	1
hazirlayacaktir	hazırlayacaktır	1
çikışli	çıkışlı	1
kiisi	kıısı	1
yaşantilari	yaşantıları	1
davranolanağini	davranolanağını	1
kurslarinda	kurslarında	1
okumalari	okumaları	1
dişarikli	dışarıklı	1
kolayliklardan	kolaylıklardan	1
bulunamiyacaği	bulunamıyacağı	1
bakmindan	bakımından	1
orali	oralı	1
kukulari	kukuları	1
söylei	şöylei	1
almasidir	almasıdır	1
sormali	sormalı	1
elverisiz	elverişiz	1
siğdirilmamasi	sığdırılmaması	1
sikliğini	şıklığını	1
dağilabilir	dağılabilir	1
ayırmışlardir	ayırmışlardır	1
aranmalidir	aranmalıdır	1
Soracağimiz	Soracağımız	1
tavirlarinı	tavırlarını	1
aratirmalarda	aratırmalarda	1
hazirlamı	hazırlamı	1
danimak	danımak	1
cevaplari	cevapları	1
yarayani	yarayan	1
hazırlandiktan	hazırlandıktan	1
anlatilandan	anlatılandan	1
verinin	veririm	1
sağlamliğinda	sağlamlığında	1
bakimlarindan	bakımlarından	1
farkliysa	farklıysa	1
yansitmasindan	yansıtmasından	1
ilâçlardan	ilaçlardan	1
yararlandiklarini	yararlandıklarını	1
sorulani	soruları	1
yararlarindan	yararlarından	1
yanlişliklar	yanlışlıklar	1
Sorukğidi	Sorukğıdı	1
uygulamadir	uygulamadır	1
ulaştirilmiştir	ulaştırılmıştır	1
ayrintisinin	ayrıntısının	1
saptanacağini	saptanacağını	1
Aratirmaci	Aratırmacı	1
hazirlamadan	hazırlamadan	1
saptayacaği	saptayacağı	1
toplayàcaği	toplayacağı	1
cıkaracak	çıkaracak	1
ilem	ileri	1
aratirilacak	aratırılacak	1
basamağini	basamağını	1
bayramiyla	bayramıyla	1
sorukğidinda	sorukğıdında	1
siralamasi	sıralaması	1
Sorularin	Soruların	1
cevaplayanin	cevaplayanın	1
dağitir	dağıtır	1
toparlamasini	toparlamasını	1
anlamalari	anlamaları	1
Inek	İnek	1
cevaplayicilarin	cevaplayıcıların	1
sorukâğidinda	sorukâğıdında	1
kolaylaştirirlar	kolaylaştırırlar	1
uyguladiklari	uyguladıkları	1
bağdaştirmak	bağdaştırmak	1
noktalardandir	noktalardandır	1
konuan	konan	1
uygulaniyorsa	uygulanıyorsa	1
noktalardir	noktalardır	1
artiracak	artıracak	1
konumasini	konumasını	1
kaçınilmasi	kaçınılması	1
taınma	tarım	1
açıklandiği	açıklandığı	1
aygitlari	aygıtları	1
srasinda	srasında	1
yorumladiğimiz	yorumladığımız	1
iimize	ıımıze	1
Dogun	Doğum	1
Yilz	Yüz	1
Duydugu	Duyduğu	1
Görüsmenin	Görüşmenin	1
Disveagiz	Dışveagız	1
Çiffei	Cıffei	1
Kasabaylatligkisi	Kasabaylatlıgkısı	1
cligkee	clıgkee	1
Yapildigl	Yapıldıgl	1
uyguladiğindan	uyguladığından	1
yaniltabilecek	yanıltabılecek	1
fiinde	fiınde	1
uymadiğı	uymadığı	1
anlatmalarindan	anlatmalarından	1
davranila	davranıla	1
ayrimdan	ayrımdan	1
tutumlariyla	tutumlarıyla	1
çeliebilir	celiebilir	1
yaamlarina	yanlarına	1
uygularsa	uygulama	1
uygulasin	uygulasın	1
koyacaği	koyacağı	1
açiklayici	açıklayıcı	1
yaradiği	yaradığı	1
uyaracaktir	uyaracaktır	1
sakincasiysa	sakıncasıysa	1
olasiliğidir	olasılığıdır	1
olanaklidirlar	olanaklıdırlar	1
Çağimizda	Çağımızda	1
tadir	tadır	1
tipa	tipi	1
anlatilani	anlatılan	1
açiklanani	açıklanan	1
gösterileni	gösterileri	1
açikladiklari	açıkladıkları	1
tanimladiklari	tanımladıkları	1
canlandirilani	canlandırılanı	1
kameradir	kameradır	1
Aygiti	Aygıtı	1
bicimiyle	biçimiyle	1
donatilmaktadir	donatılmaktadır	1
akimiyla	akımıyla	1
çalanlari	çalanları	1
yararlanmanin	yararlanmanın	1
aygitta	aygıtta	1
çalitirilmasi	çalıtırılması	1
korunmasiyla	korunmasıyla	1
çalimayi	çalımayı	1
kullanacaği	kullanacağı	1
donatim	donatım	1
aygitda	aygıtda	1
aygitini	aygıtını	1
alinmadiğini	alınmadığını	1
aygittan	aygıttan	1
aksakliklar	aksaklıklar	1
karşilatiği	karşılatığı	1
kazanamadiği	kazanamadığı	1
karidakinin	karıdakinin	1
aramaktir	aramaktır	1
dokunmasina	dokunmasına	1
çaliilmalidir	çalıılmalıdır	1
aygitiyla	aygıtıyla	1
çalimaktir	çalımaktır	1
dağilmaz	dağılmaz	1
akiıni	akiını	1
çalimasi	çalıması	1
çalimalarinda	çalımalarında	1
uyarilarda	uyarılarda	1
bulunmalarini	bulunmalarını	1
aksattiğı	aksattığı	1
bulandirdiği	bulandırdığı	1
çaliıldiğı	çalııldığı	1
alinilan	alınılan	1
oturmalari	oturmaları	1
öğrenilmek	öğrenmek	1
açıklamalariyla	açıklamalarıyla	1
dağitmamaya	dağıtmamaya	1
flaıni	flaını	1
yapmayacaği	yapmayacağı	1
anlatilmakta	anlatılmakta	1
Iik	Uk	1
icindir	içindir	1
aygitinda	aygıtında	1
kapağini	kapağını	1
koullardir	koullardır	1
uzakliğin	uzaklığın	1
ayarlandiği	ayarlandığı	1
karmaşiğina	karmaşığına	1
yapimini	yapımını	1
hizlandirmitir	hızlandırmıtır	1
kaçinmasidir	kaçınmasıdır	1
baarisizliğa	baarısızlığa	1
çıkarmamalidir	çıkarmamalıdır	1
saptanmasindan	saptanmasından	1
ayrintiyi	ayrıntıyı	1
duruk	Dirik	1
obanin	obanın	1
saptanmalidir	saptanmalıdır	1
kullanilamadiği	kullanılamadığı	1
hesaplanmasi	hesaplanması	1
kazanabilmi	kazanabılmı	1
dizimi	dizini	1
katkisindaki	katkısındakı	1
hesapladiktan	hesapladıktan	1
harcamayi	harcamayı	1
çikmadiğini	çıkmadığını	1
kağni	kağnı	1
tahtasinin	tahtasının	1
kaçinan	kaçınan	1
sakinan	sakınan	1
Cekin	Çekin	1
Odenis	Ödemiş	1
sisbaig	sisbaıg	1
Segolivilisi	Segolıvılısı	1
Ayne	Ayine	1
kame	kime	1
ylidn	ylıdn	1
önlenmi	önemini	1
Halkbilimine	Halkbılımıne	1
kazandirmada	kazandırmada	1
anini	anını	1
sağlamasindadir	sağlamasındadır	1
çalimaktan	çalımaktan	1
açıyi	acıyı	1
Aratiricı	Aratırıcı	1
topladiktan	topladıktan	1
aydinlattiktan	aydınlattıktan	1
sağladiktan	sağladıktan	1
başlamalidir	başlamalıdır	1
kullananin	kullananın	1
uyarilarina	uyarılarına	1
Kameracinin	Kameracının	1
saptiracak	saptıracak	1
kaçınmasi	kaçınması	1
yapmadiklari	yapmadıkları	1
saptamaktir	saptamaktır	1
standarti	standartı	1
donatiminin	donatımının	1
aygitinin	aygıtının	1
hazirlanmasindan	hazırlanmasından	1
noktalarin	noktaların	1
uyulmalidir	uyulmalıdır	1
olumasinda	olmasında	1
şılmamali	sılmamalı	1
yapilmamalidir	yapılmamalıdır	1
kildiğı	kıldığı	1
vurulmamalidir	vurulmamalıdır	1
sokulmalidir	sokulmalıdır	1
mantiksal	mantıksal	1
alalim!	alalım!	1
siralayacağimiz	sıralayacağımız	1
yapilacağı	yapılacağı	1
yikanmasi	yıkanması	1
dolatirilmasi	dolatırılması	1
katillari	katilları	1
hazirlanı	hazırlanı	1
taşıniı	taşınıı	1
yatirilmasi	yatırılması	1
Armağanlarin	Armağanların	1
verilii	veriliı	1
takiliı	takılıı	1
ağırlaniı	ağırlanıı	1
sunuşlari	sunuşları	1
ayrillari	ayrılları	1
yapilagelmitir	yapılagelmitir	1
Encyclopeadia	Encyclopeadıa	1
kirki	kırkı	1
katatoglari	katatogları	1
Kursu	Kürsü	1
Isviçre’li	İsviçre’li	1
yararlanmasina	yararlanmasına	1
dümektedir	dumektedir	1
Araştirilan	Araştırılan	1
kartlarin	kartların	1
yazildiğı	yazıldığı	1
kaçınci	kaçıncı	1
yararlanilan	yararlanılan	1
yazilabilir	yazılabilir	1
alinmali	alınmalı	1
cizilmelidir	çizilmelidir	1
başliğinin	başlığının	1
yayinevinin	yayınevinin	1
basildiği	basıldığı	1
Alinti	Alıntı	1
biciminde	biçiminde	1
paragrafin	paragrafın	1
Fiin	Fiın	1
icindekiler	içindekiler	1
alintilarin	alıntıların	1
Gelii	Geliı	1
TAKVIMI	TAKVİMİ	1
Uğs	Iğı	1
Haftann	Haftanın	1
giniolir	giniolır	1
yariln	yarın	1
kaln	kan	1
ömeği	örneği	1
bakilarak	bakılarak	1
yarayacaği	yarayacağı	1
saptanmali	saptanmalı	1
alintiyla	alıntıyla	1
Alintilarin	Alıntıların	1
yazilmali	yazılmalı	1
kisaltilarak	kısaltılarak	1
kisaltilmı	kısaltılmı	1
kisaltmayla	kısaltmayla	1
çoğalip	çoğalıp	1
karşabilir	karsabılır	1
görüün	görün	1
varsayimin	varsayımın	1
alintiyı	alıntıyı	1
konulmasidir	konulmasıdır	1
darliğindan	darlığından	1
rakamin	rakamın	1
dipnotlari	dipnotları	1
numaraladiktan	numaraladıktan	1
karmamasi	karmaması	1
yazisinin	yazısının	1
Istenirse	İstenirse	1
Alint	Alınt	1
Çağrililarin	Çağrılıların	1
almalidir	almalıdır	1
kaydirmasini	kaydırmasını	1
çalmasinda	çalmasında	1
başliğinı	başlığını	1
bakimından	bakımından	1
soyadini	soyadını	1
saptandiği	saptandığı	1
korunmasinin	korunmasının	1
yazmaktir	yazmaktır	1
kâğitlara	kağıtlara	1
Gelimn	Gelinin	1
gelenn	gelenin	1
igatacaf	ığatacaf	1
Mluirlu	Mluırlu	1
fii	fu	1
tamamlanmasindan	tamamlanmasından	1
sorukâğitlari	sorukâğıtları	1
siralamaya	sıralamaya	1
MERZIFON	MERZİFON	1
licsi	liçsi	1
ötisii	otısıı	1
Diine	Düne	1
suin	sun	1
ote	öte	1
yorukui	yörükuı	1
ölimcoe	olimcoe	1
ges	ses	1
Geccnin	Geçcnin	1
muin	nin	1
onine	önine	1
cevaplarinin	cevaplarının	1
hazirlamada	hazırlandı	1
izlenmi	izlenimi	1
kariıklik	kariıklık	1
açiklamalarda	açıklamalarda	1
kavumu	kavun	1
fiin	fiın	1
hazirlayacak	hazırlayacak	1
numaralandiktan	numaralandıktan	1
yaptirilan	yaptırılan	1
dolaplarinda	dolaplarında	1
siralanmasi	sıralanması	1
başliklarin	başlıkların	1
yapiştirilmi	yapıştırılmı	1
yiğinini	yığınını	1
numaralarinin	numaralarının	1
kolayliğini	kolaylığını	1
gecirilmi	geçirilmi	1
yararlanilmasi	yararlanılması	1
balicalarini	balıcalarını	1
başkasinin	başkasının	1
kâğitlarin	kağıtların	1
saklanmasi	saklanması	1
atlayacaği	atlayacağı	1
paragrafi	paragrafı	1
geliir	geliır	1
gecirilmesi	geçirilmesi	1
tanitmalari	tanıtmaları	1
programlarin	programların	1
katlanmasi	katlanması	1
birakilmi	bırakılmı	1
yazilmalidır	yazılmalıdır	1
yapitirip	yapıtırıp	1
yazmamiz	yazmamız	1
kolaylatirmı	kolaylatırmı	1
kullania	kullanıa	1
yararlania	yararlanıa	1
uğraşilar	uğraşılar	1
baında	bunda	1
Arivleri	Arıvleri	1
yipratacak	yıpratacak	1
Basili	Basılı	1
ıninin	rinin	1
yipranmasini	yıpranmasını	1
sararmasini	sararmasını	1
maalariyla	maalarıyla	1
santigratlik	santigratlık	1
isida	işida	1
plâstikten	plastikten	1
saklanmasina	saklanmasına	1
saklanmalidir	saklanmalıdır	1
plaklarin	plakların	1
kâğittan	kağıttan	1
bantlarin	bantların	1
donatilmalidir	donatılmalıdır	1
elkitaplari	elkitapları	1
siniflandirmak	sınıflandırmak	1
siniflamanin	sınıflamanın	1
diindadir	diındadır	1
yayinlanmıtir	yayınlanmıtır	1
yapitlarndan	yapıtlarndan	1
aktarilarak	aktarılarak	1
yayim	yayım	1
taninma	tanınma	1
aamasinda	aamasında	1
doldurmayi	doldurmayı	1
Neşriyatindan	Neşriyatından	1
araştiricilarin	araştırıcıların	1
Kilabaşliklar	Kılabaşlıklar	1
kilavuzunu	kılavuzunu	1
yararlanmitir	yararlanmıtır	1
Yayınlarindan	Yayınlarından	1
olumaktadir	olmaktadır	1
Eşyanin	Eşyanın	1
kaynakca	Kaynakça	1
kapsamaktadir	kapsamaktadır	1
etnografyasi	etnografyası	1
bulunduracaği	bulunduracağı	1
inilmektedir	ınilmektedir	1
Yayini	Yayını	1
yayinlanmi	yayınların	1
Incelemelerinde	İncelemelerinde	1
yazilmı	yazılmı	1
kilavuz'un	kılavuz'un	1
bulacaklarini	bulacaklarını	1
Kiyafetler	Kıyafetler	1
kullaniliina	kullanılıına	1
Fransizca'dan	Fransızca'dan	1
yayimlandiği	yayımlandığı	1
aktardiğı	aktardığı	1
Sirasiyla	Sırasıyla	1
hazirlayicisi	hazırlayıcısı	1
Ilimleri	İlimleri	1
Uslûp	Üslup	1
Uslûbu	Üslubu	1
esatirin	esatırın	1
Masalin	Masalın	1
Musîkisi	Musikisi	1
Oyunlarimiz	Oyunlarımız	1
kilavuz'a	kılavuz'a	1
siralaniındaki	sıralanıındakı	1
kariıkliğiyla	kariıklığıyla	1
hazirladiğI	hazırladığı	1
yayimlamak	yayımlamak	1
boşinançlar	bosinançlar	1
Hazirlayicisi	Hazırlayıcısı	1
önemlikurallari	önemlikuralları	1
XIl	XII	1
Kitaplari	Kitapları	1
kazilar	kazılar	1
siraladiktan	sıraladıktan	1
Rustow	Rüstow	1
Arivi	Arıvı	1
hazirlaniıni	hazırlanıını	1
salâhiyat	salahiyat	1
folkloristinin	folklorıstının	1
neriyati	neriyatı	1
çikarilmı	çıkarılmı	1
Gida	Gıda	1
kuskus	kuşku	1
Kadrolarina	Kadrolarına	1
kadîm	kadın	1
baskisinin	baskısının	1
Sahalari	Sahaları	1
Ragip'In	Ragıp'ın	1
Izahnamesi	İzahnamesi	1
Hukiki	Hükıkı	1
yayimlandiğr	yayımlandığr	1
Ilminin	İlminin	1
Tasvirî	Tasviri	1
mintikavî	mıntıkavî	1
kazandirilan	kazandırılan	1
aşimina	aşımına	1
elkitabidir	elkitabıdır	1
Bakmindan	Bakımından	1
Ideal	İdeal	1
anlatisi	anlatısı	1
aratiricilarla	aratırıcılarla	1
Plâni	Planı	1
yapacaklarin	yapacaklarını	1
Yenikapi	Yenikapı	1
hazirlayicı	hazırlayıcı	1
inkiafinda	inkıafında	1
toplanmasinda	toplanmasında	1
dokumacilik	dokumacılık	1
açiklamalara	açıklamalara	1
mizi	mızı	1
başliğindan	başlığından	1
tutulmamitir	tutulmamıtır	1
kilavuzdaki	kılavuzdakı	1
durulmaktadir	durulmaktadır	1
yayınladiği	yayınladığı	1
yayinlandiğini	yayınlandığını	1
iktibasi	iktibası	1
karılatirmak	karilatırmak	1
açiklamaktadir	açıklamaktadır	1
plânlamasi	planlaması	1
Teksirî	Teksiri	1
genice	gence	1
