original	corrected	count
toplandiğimiz	toplandığımız	1
mutlakanin	mutlakanın	1
fenaliğindan	fenalığından	1
zâlime	zalime	1
Hamidî’ye	Hamidi’ye	1
dağitir	dağıtır	1
itiyâdindan	itiyadından	1
Rifka	Rıfkı	1
masinun	masının	1
hususâti	hususatı	1
çârelerinden	çarelerinden	1
başlamitim	başlamıtım	1
mâdûn	madım	1
mâfevkine	mafevkine	1
Mâfevkine	Mafevkine	1
mâdûnlarni	madunlarnı	1
kalmamişt	kalmamışt	1
iktidarsiz	iktidarsız	1
miralayin	miralayın	1
mirlivalik	mirlivalık	1
sûistimâlâtina	suistimalâtına	1
Maamâfih	Maamafıh	1
anhyordu	anlıyordu	1
merkezîyeyi	merkeziyeyi	1
başkalamişti	başkalamıştı	1
yapilmazdi	yapılmazdı	1
duvanna	divanın	1
ağur	ağır	1
çaktiğ	caktığ	1
tirmanmama	tırmanmama	1
Âkifte	Akifte	1
selâmliğindan	selamlığından	1
hatrâtin	hatrâtın	1
nüshasinin	nüshasının	1
baskninda	basknında	1
Süavi'dir	Suavi'dir	1
kullanacaktir	kullanacaktır	1
Äkibet	Akıbet	1
Sâde	İade	1
zoruma	zorun	1
çiksan	çıksın	1
hasbihâl	hasbıhal	1
tekmeye	tekneye	1
zâlimi	zalimi	1
saklydi	saklydı	1
namazsiz	namazsız	1
maskaralik	maskaralık	1
Korkudasin	Korkudasın	1
saklansin	saklansın	1
korkudasin	korkudasın	1
kabâhatin	kabahatin	1
postekimi	pöstekimi	1
sim	şim	1
ahnmiş	alınmış	1
Äsitanesi	Asitanesi	1
şerîrin	şeririn	1
mâfihâ	mafihâ	1
şmanu	mani	1
hâs	his	1
Âdemiyyet	Ademiyyet	1
Durmayip	Durmayıp	1
düşmanu	düşman	1
akrânu	ikram	1
Ädemiyyet	Ademiyyet	1
misrai	mısraı	1
makamindaki	makamındaki	1
ilâhinin	ilahinin	1
yapitirmaya	yapıtırmaya	1
Yildiz’da	Yıldız’da	1
zindanina	zindanına	1
tanişmasinin	tanışmasının	1
alâkasini	alakasını	1
ayaklanmasinda	ayaklanmasında	1
Kumandanliği'ndan	Kumandanlığı'ndan	1
sitanesi	sıtanesi	1
Meşyihn	Mesyihn	1
münan	rinin	1
Istibdada	İstibdada	1
ayaklandi	ayaklandı	1
başarsizliğin	başarsızlığın	1
başarsizliği	başarsızlığı	1
yapidan	yapıdan	1
kurmaylarnin	kurmaylarnın	1
hatiralarnda	hatıralarnda	1
ihtiraslarini	ihtiraslarını	1
uzanur	uzanır	1
bakanm	bakanın	1
Hayatimun	Hayatının	1
Dağistan'a	Dağıstan'a	1
siğmayacak	sığmayacak	1
siğdi	sığdı	1
sinursizdi	sinursızdı	1
yiğinu	yığını	1
sinur	sınır	1
baktiğim	baktığım	1
insafsizca	insafsızca	1
hatiralarr	hatıralarr	1
koyamamiş	koyamamış	1
araştirmalara	araştırmalara	1
yazilmamiştir	yazılmamıştır	1
uyguladiğim	uyguladığım	1
elyazisidir	elyazısıdır	1
şahislara	şahıslara	1
elyazilarinin	elyazılarının	1
rik’anin	rik’anın	1
sikntilar	sıkıntılar	1
elyazisini	elyazısını	1
aşinmiş	aşınmış	1
Okuyamadiğim	Okuyamadığım	1
yeralmasi	yeralması	1
inandiğum	inandığum	1
okuyamadiklarimin	okuyamadıklarımın	1
Milâdi	Miladi	1
karşihklar	karşıhklar	1
Umümî	Umumi	1
Nâzin	Nazın	1
tutuklanp	tutuklanıp	1
alâkah	alakalı	1
evrakni	evrakın	1
dostlarinın	dostlarının	1
Kardiçah'ya	Kardıçah'ya	1
ulaşmami	ulaşmamı	1
tutanağinin	tutanağının	1
yayinn	yayınn	1
evrakinın	evrakının	1
üstadi	üstadı	1
arasmndaki	arasmndakı	1
yâdediyorum	yadediyorum	1
Bardakçi	Bardakçı	1
mallarnin	malların	1
umûmîlerinden	umumilerinden	1
INÖNÜ	İNÖNÜ	1
DÖNEMLERINDE	DÖNEMLERİNDE	1
SAHIPSIZ	SAHİPSİZ	1
ERMENILER'IN	ERMENİLER'İN	1
YETKILILERIN	YETKİLİLERİN	1
AILELERINE	AİLELERİNE	1
TAHSISI	TAHSİSİ	1
AILELERE	AİLELERE	1
BAGLANMASI	BAĞLANMASI	1
gayrimenkullerde	gayrımenkullerde	1
taksimati	taksimatı	1
kizkardeine	kızkardeine	1
dükkânlarin	dükkanların	1
hanumina	hanumına	1
Bankasi'ndaki	Bankası'ndakı	1
MALIYE	MALİYE	1
CAVID	CAVİD	1
BEYIN	BEYİN	1
Rifat’n	Rıfat’n	1
Menemenlizäde	Menemenlizade	1
Tevfik'n	Tevfik'in	1
maaşindan	maaşından	1
Hâmid'in	Hamid'in	1
hanimindan	hanımından	1
Sabik	Sabık	1
şirle	sirle	1
Bey'n	Bey'in	1
Gülbenkyan'in	Gülbenkyan'ın	1
Canbulat'in	Canbulat'ın	1
KURT	KÜRT	1
ŞERIF	ŞERİF	1
BAHRIYE	BAHRİYE	1
VALISI	VALİSİ	1
RAHMI	RAHMİ	1
kaçnilmasi	kaçnılması	1
Alparslan'in	Alparslan'ın	1
Aybar’in	Aybar’ın	1
kurtarilmas	kurtarılmas	1
Umûmîsi'nden	Umumisi'nden	1
Savaşinun	Savaşının	1
Izmiri	İznini	1
Izmir'deki	İzmir'deki	1
Kolons	Koloni	1
vatandaşlarnun	vatandaşların	1
Colomies'nin	Colomıes'nin	1
yazimalan	yazmaları	1
KÂTIB	KATİB	1
MIDHAT	MİDHAT	1
krü	kim	1
hanimuna	hanımuna	1
nikâhi	nikahı	1
akrabasina	akrabasına	1
murahhashik	murahhashık	1
âmedi	medi	1
Savai'na	Savaı'na	1
Rifk'nın	Rıfk'nın	1
balikl	balıkl	1
sikntili	sıkıntılı	1
sadrazamliklari	sadrazamlıkları	1
yargilamalar	yargılamalar	1
çikartildilar	çıkartıldılar	1
Ittihadçılarin	İttihadcıların	1
Yargilamalar	Yargılamalar	1
giyab	ğıyab	1
tanrçasi	tanrçası	1
çikarttiğ	çıkarttığ	1
mallanni	malların	1
başkanhğindaki	başkanlığındaki	1
kazina	kızına	1
hudemât	hidemat	1
Ilgi	İlgi	1
Yardimlar	Yardımlar	1
yayinlanmıştir	yayınlanmıştır	1
Taafindan	Taafından	1
Yaptiklan	Yaptıklan	1
Kantarci'nun	Kantarcı'nun	1
yayinlanmaktadir	yayınlanmaktadır	1
olmalarnin	olmalarını	1
uğramalari	uğramaları	1
Zevâta	Zevatı	1
karann	kararın	1
aldiklar	aldıklar	1
başlikhi	başlıkhı	1
IKINCi	İKİNCİ	1
icrâdir	içindir	1
ikm	ikin	1
Acemî	İçeri	1
yüzbaşilarndan	yüzbaşılarndan	1
vak’asinda	vak’asında	1
Cehri	Çehri	1
meşâyihi	meşayihi	1
birikmi	birikim	1
infisâlinden	infisalinden	1
şehädetine	şehadetine	1
istifasindan	istifasından	1
Ricâlin	Ricalin	1
uygulamalarindan	uygulamalarından	1
biraktiklar	bıraktıklar	1
mualim	malın	1
Kaymakamu	Kaymakamı	1
Irfan	İrfan	1
merhüm	merhum	1
Tânk	Tanık	1
yüzbai	yüzbaı	1
Mallarin	Malların	1
hayatlarinı	hayatlarını	1
dağitiminda	dağıtımında	1
alinmayan	alınmayan	1
braktiklar	braktıklar	1
çalşildi	çalşıldı	1
Suikastin	Suikastın	1
açıklamasina	açıklamasına	1
tartişıliyor	tartışılıyor	1
Teşkilät	Teşkilat	1
sa'nun	şa'nın	1
bakanliğin	bakanlığın	1
yargilanmak	yargılanmak	1
yakalanacağini	yakalanacağını	1
kararn	kararı	1
rastlayamadim	rastlayamadım	1
değisik	değişik	1
uygulamasinin	uygulamasının	1
hesaplanmasi	hesaplanması	1
konmadi	konmadı	1
Cumhurbaşkanu	Cumhurbaşkanı	1
kümden	kimden	1
Findiklyan'dan	Fındıklyan'dan	1
BOGAZLIYAN	BOĞAZLIYAN	1
AILESINE	AİLESİNE	1
MAAS	MAAŞ	1
KONUSUNDAKI	KONUSUNDAKİ	1
mümâileyh	mumaileyh	1
mümâileyhin	mumaileyhin	1
vekâletinde	vekaletinde	1
iâşece	iaşece	1
kaldiklarindan	kaldıklarından	1
istidâname	istidaname	1
varakasindan	varakasından	1
ayliğinin	aylığının	1
anlailmiştir	anlaılmıştır	1
müteveffânin	müteveffanın	1
sâdir	sadır	1
eytâminin	eytâmının	1
olmasindandir	olmasındandır	1
kazâsi	kazası	1
sâbiki	sabıkı	1
mîye	niye	1
ifâdâtuyla	ifadatuyla	1
cevabidır	cevabıdır	1
ictimânda	ictimaında	1
BIRIKMIS	BİRİKMİŞ	1
ÖDENMESI	ÖDENMESİ	1
itâsi	itası	1
ictimâinda	ictimaında	1
bulunamadiği	bulunamadığı	1
infisâli	infisali	1
şehâdeti	şehadeti	1
zâtiyye	zatiyye	1
REISICUMHUR	REİSİCUMHUR	1
ERMENILER	ERMENİLER	1
VERILMESI	VERİLMESİ	1
ità	ita	1
satilamaz	satılamaz	1
hâsilatindan	hasılatından	1
hîn	hın	1
cereyaninda	cereyanında	1
VERILECEK	VERİLECEK	1
Hanmlar	Hanımlar	1
Celîlesi’nce	Celilesi’nce	1
Umûmîsi’nin	Umumisi’nin	1
BAHAEDDIN	BAHAEDDİN	1
Kânunsânî	Kanunisani	1
metrükesinden	metrukesinden	1
mâliyece	maliyece	1
Celâsin	Celasın	1
Müsteşarhgi	Müsteşarlığı	1
mümâileyhim	mumaileyhin	1
itâsina	itasına	1
çikanlarak	çıkarılarak	1
kalrsa	kalma	1
mümaileyhim	mumaileyhin	1
itäsi	itası	1
şartuyla	şartıyla	1
Umûmîyesi'nden	Umumiyesi'nden	1
tâlip	talip	1
kiymette	kıymette	1
satii	satıı	1
tâleplerinin	taleplerinin	1
ifâsinda	ifasında	1
AZMI	AZMİ	1
BEYLERIN	BEYLERİN	1
bulunamadiğ	bulunamadığ	1
Vilâyetince	Vilayetince	1
Sokağinda22	Sokağında22	1
nisif	nısıf	1
siü	şu	1
birâderi	biraderi	1
Postacilar	Postacılar	1
Sokağı'dir	Sokağı'dır	1
temlîki	temliki	1
Umûmiyesi'nin	Umumiyesi'nin	1
REŞID	REŞİD	1
Eşina	Eşini	1
rne	ne	1
âhiren	ahiren	1
firâri	firari	1
celîlesinin	celilesinin	1
Bakim	Bakım	1
şehrî	sehmi	1
Behcet	Behçet	1
mübâdil	mübadıl	1
müstecir	müştecir	1
mütebâkisinin	mütebakisinin	1
Hanimlar’a	Hanımlar’a	1
YÂVERI	YAVERİ	1
BEY'IN	BEY'İN	1
infâk	nifak	1
Kadiköy'ünde	Kadıköy'ünde	1
komitalari	komitaları	1
Medenînin	Medeninin	1
Asmal	Amal	1
anlaşılmasina	anlaşılmasına	1
şahistan	şahıstan	1
tilanlarin	tılanların	1
anlarini	anlarını	1
çağrdilar	çağrdılar	1
Tanuyor	Tanıyor	1
cevabinu	cevabını	1
dişanya	dışarıya	1
yapildiğ	yapıldığ	1
kâğitlan	kağıtları	1
dostlanndan	dostlarından	1
aynldiğina	ayrıldığını	1
yamasinu	yarısını	1
muhafizlarn	muhafızları	1
karyolasinun	karyolasınun	1
bulumlardi	bulumlardı	1
Sabahun	Sabahın	1
zavalh	zavallı	1
kansinun	kanının	1
çiğliklan	çığlıkları	1
Olümüne	Ölümüne	1
Târik	Tarık	1
iAMAITEY	ıamaıtey	1
Râsim	Misin	1
Kadiköyü'nde	Kadıköyü'nde	1
Makruhi'den	Makruhı'den	1
olunmuştir	olunmuştır	1
ILÂVETEN	İLAVETEN	1
baun	bun	1
liralak	liralık	1
Isre	Üre	1
nâminda	namında	1
hodiaine	hodıaıne	1
ilagiaman	ilagıaman	1
Yeidiler1	Yeıdıler1	1
mümaileyhânin	mumaileyhânin	1
îcra	için	1
müştemilâti	müştemilatı	1
toplanmasinda	toplanmasında	1
ilâveten	ilaveten	1
Viçen'den	Vicen'den	1
Mezarliğinda	Mezarlığında	1
Gayi	Sayı	1
mütebâkâsinin	mütebakâsının	1
vâkiin	vakiin	1
anr	nr	1
Tadilât	Tadilat	1
şirefendi	sirefendi	1
yapilmas1	yapılması	1
onanmitir	onanmıtır	1
DEGIŞIKLIKLE	DEĞİŞİKLİKLE	1
saysi	saysı	1
gtain	stan	1
tinae	tınae	1
mümâileyhâya	mumaileyhâya	1
Äşirefendi	Aşirefendi	1
Mağazasi'nda	Mağazası'nda	1
tefvîzi	tefvizi	1
nafakasiyla	nafakasıyla	1
Celâsin'e	Celasın'e	1
anlaşıldiğından	anlaşıldığından	1
Yenicami	Yenicamı	1
itibarile	itibarıle	1
yazalmış	yazılmış	1
DEGIŞIKLIK	DEĞİŞİKLİK	1
Sayili	Sayılı	1
bangirees	bangırees	1
cintlaze	çintlaze	1
tafvie	tafvıe	1
Tair	Tür	1
muvafakatile	muvafakatıle	1
Kâmile'ye	Kamile'ye	1
istihkakina	istihkakına	1
istihkaki	istihkakı	1
Pangalti'da	Pangaltı'da	1
Kauati	Kauatı	1
Biyikliyan	Bıyıklıyan	1
firai	firaı	1
adalarmiz	adalarmız	1
Bâbiäli	Babıali	1
Nisan'nda	Nisan'ında	1
Donanmasi’nun	Donanması’nın	1
baskninin	basknının	1
Sifre	Şifre	1
sarfiyâtini	sarfiyatını	1
Umîd	Ümid	1
Ortasini	Ortasını	1
Nâziri’ni	Nazırı’nı	1
Maksadimi	Maksadını	1
anladiniz	anladınız	1
kariştiriniz	karıştırınız	1
Başkalarina	Başkalarına	1
quantité	quantıté	1
Kaçtir	Kaçtır	1
Nâfia’ya	Nafıa’ya	1
Fransizlar’a	Fransızlar’a	1
hesabimiza	hesabımıza	1
kalkişirsak	kalkışırsak	1
yazacağini	yazacağını	1
Hakkiniz	Hakkınız	1
Müzakerâti	Müzakeratı	1
mübâyaa	mubayaa	1
Donanmasi’nin	Donanması’nın	1
akillı	akıllı	1
tutacağim	tutacağım	1
zirhlimiz	zırhlımız	1
Yunanlilar’dan	Yunanlılar’dan	1
kalmakliğimiza	kalmaklığımıza	1
parasizliğimizi	parasızlığımızı	1
itâsini	itasını	1
Alacağimiz	Alacağımız	1
kumandasina	kumandasına	1
kuşkulanmayacaklari	kuşkulanmayacakları	1
levâzimât	levazımat	1
âtiyeyi	atiyeyi	1
takmı	takım	1
kit'a	kıt'a	1
atili	atılı	1
mekkâri	mekkari	1
envâi	envai	1
levâzimat	levazımat	1
bâligan	balığan	1
ziyanimiz	ziyanımız	1
efrâdimiz	efradımız	1
lâğvedeceğimiz	lağvedeceğimiz	1
âtide	atide	1
firkalarndan	fırkalarndan	1
firkalarn	fırkalarn	1
lağvindan	lağvından	1
tasarrufâti	tasarrufatı	1
Kirkkilise	Kırkkilise	1
Diyarbakir’da	Diyarbakır’da	1
kuşkulandirmamak	kuşkulandırmamak	1
yapilmayacaktir	yapılmayacaktır	1
arttirmaya	arttırmaya	1
Tekfurdaği'ni	Tekfurdağı'nı	1
Bolayir	Bolayır	1
boğazlarini	boğazlarını	1
ihtivâ	ihtiva	1
yaşamakliğimizi	yaşamaklığımızı	1
kalacağimizi	kalacağımızı	1
firkalar	fırkalar	1
Lâğvedeceğimiz	Lağvedeceğimiz	1
aşacaktir	aşacaktır	1
bidâyetinden	bidayetinden	1
müfredatli	müfredatlı	1
esmâni	esmanı	1
müzakerâta	müzakeratı	1
kumpanyasiyla	kumpanyasıyla	1
ihtilaflarin	ihtilafların	1
lâzimenin	lazımenin	1
olunmamiş	olunmamış	1
Icab	İcab	1
müşârünileyhi	müşarünileyhi	1
Tahrirât	Tahrirat	1
âliîleri	alııleri	1
müzakerâti	müzakeratı	1
Zâbitânin	Zabitanın	1
masârifâtini	masarifatını	1
istihkäk	istihkak	1
masârifat	masarifat	1
umûmiyesinden	umumiyesinden	1
mâad	mad	1
viläyetlerdeki	vilayetlerdeki	1
kta’âti	kta’âtı	1
lâğvedilen	lağvedilen	1
muvakkattir	muvakkattır	1
Muvakkattir	Muvakkattır	1
hükümâtina	hükümatına	1
çikarirlarsa	çıkarırlarsa	1
lâğvettiğimiz	lağvettiğimiz	1
Tasarrufatimiz	Tasarrufatımız	1
zâbitânini	zabitanın	1
kadrolarmizi	kadrolarmızı	1
dolduracağiz	dolduracağız	1
hakikîmiz	hakikimiz	1
maaşâtidır	maaşatıdır	1
davranmalidir	davranmalıdır	1
Balkanlilarda	Balkanlılarda	1
muhâveresinde	muhaveresinde	1
maaşâtina	maaşatına	1
ihtiyatkârâne	ihtiyatkarâne	1
lisaninizla	lisanınızla	1
olmayacağiz	olmayacağız	1
yapiyorsak	yapıyorsak	1
olunmasina	olunmasına	1
keşâf	keşif	1
dafaasi	dafaası	1
masrafimiz	masrafımız	1
zâide	zaide	1
teksîri	teksiri	1
zâideye	zaideye	1
miyânda	miyanda	1
tahkimâttan	tahkimattan	1
tecdîdi	tecdidi	1
olacağimizdan	olacağımızdan	1
Boğazlarn	Boğazları	1
etrâfi	etrafı	1
muhâfazasi	muhafazası	1
Müfredâtini	Müfredatını	1
Tersânenin	Tersanenin	1
Sevâhil	Sevahil	1
altişar	altışar	1
takamı	takımı	1
Kitaât	Kıtaat	1
techîzâti	teçhizatı	1
Levâzimat	Levazımat	1
pâyitahtimizla	payitahtımızla	1
civarini	civarını	1
sevâhilimizi	sevahilimizi	1
tasallutâtindan	tasallutâtından	1
tecaviz	tecavız	1
pâyitahtimiza	payitahtımıza	1
Esbâbi	Esbabı	1
bakmamiş	bakmamış	1
hâzirada	hazırada	1
askerîyeleri	askeriyeleri	1
telkinât	telkinat	1
buralarni	buralarnı	1
vâridâta	varidatı	1
esnâsinda	esnasında	1
kaziğa	kazığa	1
iktisadîyemiz	iktisadiyemiz	1
şikk	şıkk	1
ihtiyârdan	ihtiyardan	1
istikrâzi	istikrazı	1
istikräzi	istikrazı	1
şeräit	şerait	1
Nâzir'nun	Nazır'nun	1
açiğimiz	açığımız	1
olacağinda	olacağında	1
tafsilâta	tafsilatı	1
boğazlarin	boğazların	1
Müdafaanizda	Müdafaanızda	1
alikorsa	alıkorsa	1
Masârif	Masarıf	1
Vâsi	Vası	1
vâsîdir	vasidir	1
mevâni	mevani	1
bâladaki	baladaki	1
dâimî	daimi	1
dâime	daime	1
sâbikamiz	sabıkamız	1
mevcüdemizle	mevcudemizle	1
memâlikimizde	memalikimizde	1
hükümâtinın	hükümatının	1
tecavüzâtina	tecavüzatına	1
bulacağindan	bulacağından	1
bulundurmakliğimiz	bulundurmaklığımız	1
TALEBI	TALEBİ	1
tenâum	temini	1
Insaniyet	İnsaniyet	1
uğramayacağimi	uğramayacağımı	1
hâlisânemin	halisanemin	1
Roumanie	Roumanıe	1
yazarlarndandir	yazarlarndandır	1
yayinlamaya	yayınlamaya	1
başladiğ	başladığ	1
Mevlânzade'nin	Mevlanzade'nin	1
KREDI	KREDİ	1
Satip	Satıp	1
Boğazima	Boğazıma	1
battim	battım	1
almakliğim	almaklığım	1
buyuracağiniza	buyuracağınıza	1
Äyân	Âyan	1
nâzirliğ	nazırlığ	1
bakanlarindandir	bakanlarındandır	1
EBUZZIYA	EBÜZZİYA	1
TEVFIK	TEVFİK	1
pâdiâhî	padiâhî	1
müşârünileyhâdan	müşarünileyhadan	1
ahzimi	ahzımı	1
yanusira	yanısıra	1
yazarliğinin	yazarlığının	1
matbaaciliğ	matbaacılığ	1
yayincilig	yayıncılıg	1
ABDÜLHAMID'E	ABDÜLHAMİD'E	1
ihtiyâc	ihtiyaç	1
Fermân	Fermanı	1
hâkipy	hakipy	1
Ihäle	İhale	1
âsitân	asitân	1
şitâbân	şitaban	1
DIVANYOLU	DİVANYOLU	1
yapilacaktur	yapılacaktır	1
azîmetinizden	azimetinizden	1
hatirinizdadir	hatırınızdadır	1
nâtik	natık	1
ibâresiyle	ibaresiyle	1
zîrinde	zırınde	1
iimle	une	1
çıkarttiğm	çıkarttığm	1
arkadaşinizda	arkadaşınızda	1
bitirsek	bitirmek	1
bâr	bir	1
yazdirmak	yazdırmak	1
kaçirmayayim	kaçırmayayım	1
hicâbin	hicabın	1
âdemi	adem	1
iftirâkta	iftirakta	1
irsâli	irsali	1
zahrni	zahrnı	1
biraktiğim	bıraktığım	1
Vâridât	Varidat	1
âdî	adı	1
kyasiyla	kyasıyla	1
buyurmalisiniz	buyurmalısınız	1
tahrîriyeye	tahririyeye	1
olamadik	olamadık	1
SIKÂYET	ŞİKAYET	1
maaşimin	maaşının	1
akalli	akıllı	1
müracaatim	müracaatım	1
âlilerinden	alilerinden	1
çikmakliğima	çıkmaklığıma	1
âcizlerinin	acizlerinin	1
âcizlerini	acizlerini	1
tanimiyor	tanımıyor	1
boyaci	boyacı	1
HÂMID'IN	HAMİD'İN	1
Şâyân	Sayan	1
Taniyan	Tanıyan	1
mâliden	maliden	1
senâhâniniz	senahânınız	1
minnetdarinizdir	minnetdarınızdır	1
Hâmidi	Hamdi	1
Bâbiâli'ye	Babıali'ye	1
Mânen	Mamen	1
mäh	mah	1
imdâdima	imdadına	1
ictimâiyemiz	içtimaiyemiz	1
irfân	irfan	1
halaskârânenizle	halaskâranenizle	1
mütefekkirînin	mütefekkirinin	1
mâişetim	maişetim	1
kaldiğimdan	kaldığımdan	1
mâieten	maieten	1
kayirilmak	kayırılmak	1
maaşiyla	maaşıyla	1
şiken	sıken	1
mikdârnin	mikdarnın	1
arizamla	arızamla	1
ŞAIR	ŞAİR	1
meşrû	neşri	1
civâr	civar	1
dehânizda	dehanızda	1
barinarak	barınarak	1
meâliyi	mealiyi	1
ssim	isim	1
gll	gü	1
imdadima	imdadına	1
iştiyâk	iştiyak	1
taşiyanlarin	taşıyanların	1
fakîri	fakiri	1
irfâniniza	irfanınıza	1
başımin	başımın	1
fims	fıms	1
Inâyetinizin	İnayetinizin	1
füshatini	fushatını	1
vaziamin	vaziamın	1
kaçinarak	kaçınarak	1
isrâf	israf	1
tasdîin	tasdiin	1
olmayacakti!	olmayacaktı!	1
mes	meş	1
unvân	unvanı	1
meşâgil	meşagil	1
hâziraniza	haziranıza	1
üstadlik	üstadlık	1
Hürmetkârlğinizla	Hürmetkarlğınızla	1
mübâhi	mübahı	1
ticiler'den	tıcıler'den	1
AKA	İKİ	1
hanimefendi!	hanımefendi!	1
giyaben	gıyaben	1
mâaile	maaile	1
alamamamiz	alamamamız	1
insaniyenize	insanıyenize	1
muâlecâtimizi	mualecâtimizi	1
tedârikten	tedarikten	1
Bey’n	Bey’in	1
yazilmitur	yazılmıtur	1
romanci	romancı	1
hanuminin	hanumının	1
yargilanmasindaki	yargılanmasındakı	1
Ibretengiz	İbretengiz	1
çarptinlirsa	çarptınlırsa	1
asayisiz	asayişiz	1
yaslandi	yaslandı	1
Yalçan	Yalçın	1
Amkara	Ankara	1
boşandi	boşandı	1
tutuklanmasindan	tutuklanmasından	1
kapatldiğ	kapatldığ	1
idamindan	idamından	1
Imkâni	İmkanı	1
işemize	isemize	1
ihtirâmâtimizi	ihtiramatımızı	1
ibtidâdan	ibtidadan	1
âsârinizdan	asarınızdan	1
efâlinizden	efalinizden	1
medâr	nedir	1
Kayinvâlidemin	Kayınvalidemin	1
ciğerpâremi	ciğerparemi	1
mâişeti	maişeti	1
muîni	muini	1
felâketine	felaketine	1
güdâzdir	ğudazdır	1
Hayatimi	Hayatımı	1
yakami	yakını	1
hâsih	hasılı	1
ferâuni	feraunı	1
satilinca	satılınca	1
vesâtetinizle	vesatetinizle	1
ikrâz	ikraz	1
Izmit'te	İzmit'te	1
Brun	Binin	1
Londra'nin	Londra'nın	1
kazkardeşi	kızkardeşi	1
Selma'dir	Selma'dır	1
bedbahti	bedbahtı	1
affinizi	affınızı	1
NURI	NURİ	1
ISTEDIGI	İSTEDİĞİ	1
esbâka	esbakı	1
mâruzâtimi	maruzatımı	1
hakaikle	hakaıkle	1
nîm	nin	1
umûmîyesini	umumiyesini	1
olamiyoruz	olamıyoruz	1
âcizânemce	acizanemce	1
hakaike	hakaıke	1
olduklarndandir	olduklarndandır	1
düşmanlarmiz	düşmanlarmız	1
matbuatini	matbuatını	1
ihtikârlarina	ihtikarlarına	1
olmulardir	olmulardır	1
vâhid	vahid	1
Âsım	İsim	1
Âsim	Asım	1
malûme	Milne	1
nâzirlar	nazırlar	1
tensîkini	tensikini	1
gavâil	gavail	1
olamamişlardir	olamamışlardır	1
Edebiyât	Edebiyat	1
şîme	sine	1
sâi	şu	1
lâhiki	lahiki	1
efkârini	efkarını	1
alinmayarak	alınmayarak	1
açanlarin	açanların	1
avlanmaktadir	avlanmaktadır	1
bankalarindan	bankalarından	1
satildiğini	satıldığını	1
cây	çay	1
nazardir	nazardır	1
ecânibi	ecanibi	1
ihtiläfâtndan	ihtilafatndan	1
ârâsina	arasına	1
makalâti	makalâtı	1
murâkabesinden	murakabesinden	1
müzâhereti	müzahereti	1
vâridatla	varidatla	1
karîlerin	karilerin	1
satişin	satışın	1
müzâharetine	müzaharetine	1
vücübdadir	vücubdadır	1
irş	iri	1
karîlerinin	karilerinin	1
tesîsinden	tesisinden	1
kavrayacaği	kavrayacağı	1
elhäletülhäzihi	elhaletülhäzihi	1
mîyeyi	miyeyi	1
zevâlini	zevalini	1
Idaresi'nin	İdaresi'nin	1
mâhiyye	mahiyye	1
bulundurmalidir	bulundurmalıdır	1
bedelâtinin	bedelatının	1
açiğinin	açığının	1
alenîyesince	aleniyesince	1
resmîyenin	resmiyenin	1
nüshalarindan	nüshalarından	1
mahâfiline	mahafiline	1
bilâücret	bilaücret	1
çâreleri	çareleri	1
mütevâziyen	mütevazıyen	1
nazariyatini	nazariyatını	1
teşebbüsâta	teşebbüsatı	1
layihalari	layihaları	1
tahmidât	tahmıdât	1
evâsitinda	evasıtında	1
siğinmişız	sığınmışız	1
Mütebâkîsi	Mütebakisi	1
niyâzi	niyazi	1
visi	Vııı	1
ihtirâmdan	ihtiramdan	1
Şikäyet	Şikayet	1
ittiradsiz	ittiradsız	1
sikantisindan	sıkantısından	1
intizârimiz	intizarımız	1
icraâtina	icraatına	1
mün'atiftir	mün'atıftır	1
yârân	yarın	1
ihtirâmlarimin	ihtiramlarımın	1
MECLISININ	MECLİSİNİN	1
MILLETVEKILI	MİLLETVEKİLİ	1
FEHMI	FEHMİ	1
icâz	icaz	1
insâniyeti	insaniyeti	1
sifatinda	sıfatında	1
Vefasizliğima	Vefasızlığıma	1
Zâtinizda	Zatınızda	1
uzaklaşmanin	uzaklaşmanın	1
Yavrularimizin	Yavrularımızın	1
niyatindeyim	niyatındeyim	1
kardaşımizin	kardaşımızın	1
fâikami	faikamı	1
hususîyesine	hususiyesine	1
vâkaftir	vakaftır	1
teşkilätlarnda	teşkilatlarnda	1
EMEKLI	EMEKLİ	1
huzûra	lüzum	1
nâhid!	nahid!	1
Imzanizi	İmzanızı	1
harâbiz	harabiz	1
râhat	Nihat	1
mâliyye	maliyye	1
Akvâlimi	Akvalımı	1
Ahvâlimi	Ahvalimi	1
Nâzirm	Nazırı	1
imdâdina	imdadına	1
ersin	emin	1
baylik	baylık	1
şâninı	şanını	1
meâli!	meali!	1
zâtini	zatını	1
hâli!	hali!	1
mükâfâtni	mükafatnı	1
Vahyi	Valiyi	1
gümân	sunan	1
miralaylğindan	miralaylğından	1
zâiddir	zaiddir	1
Ihtis	İhtis	1
riyâ	riya	1
samîmidir	samimidir	1
Padişâhim	Padişahın	1
duâmiz	duamız	1
YAZDIGI	YAZDIĞI	1
ŞIKÂYET	ŞİKAYET	1
Béha	Bolu	1
alindiğinu	alındığını	1
yazilarak	yazılarak	1
okunamadiğ	okunamadığ	1
Itiläf	İtilaf	1
Başkanliği'na	Başkanlığı'na	1
reni	ren	1
satirlarda	satırlarda	1
sadrazamlarindan	sadrazamlarından	1
ağlamadik	ağlamadık	1
mâhiye	nahiye	1
hempasi	hempası	1
